# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=35
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=bayes/samples/performance.samples_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,shape1.1,shape1.2,shape1.3,shape1.4,shape1.5,shape1.6,shape1.7,shape1.8,shape1.9,shape1.10,shape1.11,shape1.12,shape1.13,shape1.14,shape2.1,shape2.2,shape2.3,shape2.4,shape2.5,shape2.6,shape2.7,shape2.8,shape2.9,shape2.10,shape2.11,shape2.12,shape2.13,shape2.14,stretch.1,stretch.2,stretch.3,stretch.4,stretch.5,stretch.6,stretch.7,stretch.8,stretch.9,stretch.10,stretch.11,stretch.12,stretch.13,stretch.14,min_max.1.1,min_max.2.1,min_max.3.1,min_max.4.1,min_max.5.1,min_max.6.1,min_max.7.1,min_max.8.1,min_max.9.1,min_max.10.1,min_max.11.1,min_max.12.1,min_max.13.1,min_max.14.1,min_max.1.2,min_max.2.2,min_max.3.2,min_max.4.2,min_max.5.2,min_max.6.2,min_max.7.2,min_max.8.2,min_max.9.2,min_max.10.2,min_max.11.2,min_max.12.2,min_max.13.2,min_max.14.2,nu.1,nu.2,nu.3,nu.4,nu.5,nu.6,nu.7,nu.8,nu.9,nu.10,nu.11,nu.12,nu.13,nu.14,mu_shape1,mu_shape2,mu_stretch,mu_min,mu_max,mu_nu,x_min.1,x_min.2,x_min.3,x_min.4,x_min.5,x_min.6,x_min.7,x_min.8,x_min.9,x_min.10,x_min.11,x_min.12,x_min.13,x_min.14,x_max.1,x_max.2,x_max.3,x_max.4,x_max.5,x_max.6,x_max.7,x_max.8,x_max.9,x_max.10,x_max.11,x_max.12,x_max.13,x_max.14
-267.605,0.994791,0.00732006,9,511,0,305.643,3.53455,3.46729,2.81345,4.92251,3.4632,3.78647,3.11799,4.16453,5.37711,3.36881,3.09239,3.27497,2.77208,3.45898,4.07945,3.36104,2.12063,3.85453,2.84685,4.00719,2.78652,4.52967,3.4898,5.9082,5.08243,2.81068,3.40614,3.91677,0.301341,0.801109,1.53754,0.310544,0.844488,1.25953,1.04419,0.43382,0.160331,0.802366,1.09479,1.08546,0.993323,1.54664,0.878409,-0.736656,-2.46488,-1.10598,-3.06199,-1.2163,-2.15408,-1.75889,0.391023,-0.328763,0.438438,-1.42423,-0.343853,-1.00209,4.46542,4.85592,4.88278,4.76815,5.17601,4.96456,4.97197,5.75584,3.52335,5.46598,5.01713,4.88393,4.52566,5.14581,8.19023,7.71929,9.58203,5.13278,9.33796,8.18603,7.1492,4.631,11.8408,5.32241,8.08657,5.98408,5.64163,13.5312,3.72177,3.83392,0.286705,-0.6711,4.57279,0.722288,0.878409,-0.736656,-2.46488,-1.10598,-3.06199,-1.2163,-2.15408,-1.75889,0.391023,-0.328763,0.438438,-1.42423,-0.343853,-1.00209,4.46542,4.85592,4.88278,4.76815,5.17601,4.96456,4.97197,5.75584,3.52335,5.46598,5.01713,4.88393,4.52566,5.14581
-266.719,0.904947,0.00732006,10,1023,0,305.214,5.98566,3.66268,3.02768,3.70206,3.01449,3.15188,2.90018,3.27521,3.59555,4.46506,3.08507,4.09771,4.09761,3.02803,3.88067,5.41904,2.43537,5.33421,2.80774,2.70173,2.587,3.63073,3.55693,3.07974,3.48134,3.96263,3.05773,3.2131,0.245363,0.339929,1.74796,0.40457,0.845806,1.38028,1.01925,0.722641,0.161429,0.801335,0.808263,0.794549,0.862989,1.76775,-0.127888,-0.911093,-2.02486,0.145247,-2.09011,-1.1645,-1.10075,-0.725202,0.724832,-1.70587,0.601644,-3.23842,-1.80166,-0.645686,4.20689,5.56567,4.98204,5.00896,5.0688,4.87365,4.67271,5.67728,4.1462,4.80812,4.71776,5.41271,4.27869,5.02113,7.75456,3.0471,12.4896,8.72575,7.36836,11.1073,5.75872,5.87036,11.0527,5.87108,3.84492,5.46455,5.53687,15.9771,3.56243,3.71145,1.23683,-1.06364,5.28368,0.682065,-0.127888,-0.911093,-2.02486,0.145247,-2.09011,-1.1645,-1.10075,-0.725202,0.724832,-1.70587,0.601644,-3.23842,-1.80166,-0.645686,4.20689,5.56567,4.98204,5.00896,5.0688,4.87365,4.67271,5.67728,4.1462,4.80812,4.71776,5.41271,4.27869,5.02113
-266.921,0.998977,0.00732006,9,1023,0,328.054,4.67378,5.04298,3.82358,4.89518,3.55762,2.73191,3.75089,3.27166,4.5491,4.40848,3.24848,3.55296,3.29503,3.52791,3.82108,2.48696,3.00558,2.75788,3.22299,2.92914,3.91778,3.35089,2.75914,3.81597,3.85332,2.44506,4.22139,3.54659,0.240627,0.489107,1.76526,0.400742,1.06581,1.4683,0.872414,0.519111,0.159324,0.858169,0.934537,1.03842,0.64427,1.71464,0.936473,-1.93373,-2.41619,-0.446487,-3.02897,-0.46038,-1.6966,-1.49113,0.656408,-1.20619,-0.267216,-2.86791,-0.488737,-1.08156,4.374,4.21963,4.87641,4.26611,5.10804,5.01221,5.16395,5.62172,3.40625,4.7505,4.87403,4.82823,4.6899,4.94148,7.09906,4.49666,13.8339,7.54699,10.4243,10.6644,5.63861,5.69405,13.2035,7.38186,6.16949,6.94396,4.19991,14.7881,3.93217,3.31161,0.773977,-0.915981,4.20637,0.714697,0.936473,-1.93373,-2.41619,-0.446487,-3.02897,-0.46038,-1.6966,-1.49113,0.656408,-1.20619,-0.267216,-2.86791,-0.488737,-1.08156,4.374,4.21963,4.87641,4.26611,5.10804,5.01221,5.16395,5.62172,3.40625,4.7505,4.87403,4.82823,4.6899,4.94148
-272.406,0.991866,0.00732006,9,511,0,314.988,3.49726,4.69044,2.95643,3.08178,3.01291,3.51223,3.1432,3.96751,5.89235,3.59194,2.63852,3.77229,3.20504,3.6484,2.95673,2.5407,2.30519,2.73164,2.18945,2.2492,2.20039,4.16348,4.13126,3.56921,4.04966,2.70952,2.99917,3.34096,0.436879,0.546424,1.73141,0.384133,0.768391,1.27212,1.00808,0.498072,0.118285,0.720273,0.914735,0.908969,0.715984,1.81477,1.5809,-1.4834,-1.91834,0.554136,-2.17858,-1.7249,-2.34226,-2.4951,-0.276384,-0.654833,0.821174,-2.79075,-1.16171,-1.09631,3.96559,4.29596,4.71062,4.44338,4.86554,4.61052,4.76028,5.79996,4.01932,4.65179,4.95857,4.86325,4.57864,4.80351,6.63808,4.93287,9.33482,5.44246,8.05799,9.17472,6.36005,4.95194,10.6188,4.27829,5.50805,5.79671,5.1654,18.4404,3.63732,3.25114,0.964394,-1.2899,5.28814,0.553841,1.5809,-1.4834,-1.91834,0.554136,-2.17858,-1.7249,-2.34226,-2.4951,-0.276384,-0.654833,0.821174,-2.79075,-1.16171,-1.09631,3.96559,4.29596,4.71062,4.44338,4.86554,4.61052,4.76028,5.79996,4.01932,4.65179,4.95857,4.86325,4.57864,4.80351
-266.134,0.989237,0.00732006,9,511,0,320.203,3.42995,3.86347,3.17155,2.59718,3.37484,3.46214,2.56285,3.25297,4.1717,3.00645,4.06548,3.43023,3.52214,3.74286,3.64095,3.34732,2.13667,4.50491,2.64214,3.14768,3.55285,2.90289,2.93069,3.1592,2.68638,2.32146,3.74473,3.85433,0.241227,0.547683,1.76983,0.396853,1.0674,1.26625,1.08375,0.515018,0.161629,0.856515,0.781275,0.926424,0.76835,1.52885,1.7646,-1.09589,-2.67703,0.770749,-2.50163,-1.28144,-0.576531,-1.81092,0.831381,-0.296996,-0.303046,-2.48435,-1.26506,-1.64354,3.82325,4.59646,4.79234,5.35759,4.98796,4.90602,5.23843,5.74429,3.86998,4.52038,4.40764,4.84217,4.58636,5.13076,6.36219,4.80155,12.2615,8.36622,9.77108,12.72,5.68217,6.22516,13.3987,5.87533,5.24711,4.88286,5.68387,14.3781,3.24324,3.14554,0.454271,-0.488582,4.55066,0.739955,1.7646,-1.09589,-2.67703,0.770749,-2.50163,-1.28144,-0.576531,-1.81092,0.831381,-0.296996,-0.303046,-2.48435,-1.26506,-1.64354,3.82325,4.59646,4.79234,5.35759,4.98796,4.90602,5.23843,5.74429,3.86998,4.52038,4.40764,4.84217,4.58636,5.13076
-265.918,0.998758,0.00732006,9,511,0,314.185,5.3484,5.02624,2.75711,3.3127,2.87936,3.99367,3.10301,3.00304,4.08521,3.55199,3.22372,2.8445,4.5289,2.89393,3.78339,3.99318,3.64283,3.30602,2.54724,3.01755,3.01397,3.76554,2.30871,4.96863,5.7483,2.24515,4.30048,3.09461,0.292737,0.59202,1.87153,0.482123,1.07603,1.23375,1.07517,0.720103,0.171459,0.734718,1.03309,0.853499,0.731153,1.82776,1.9291,-1.43828,-0.718499,0.501957,-1.64768,-1.87697,-1.32436,-0.551964,0.563203,-0.331675,0.408202,-1.63317,-1.67035,-0.589139,3.70348,4.57317,5.25754,4.5892,5.04476,4.81484,4.92317,5.81002,3.92852,4.91064,5.31345,4.941,4.59696,4.96442,5.92871,5.68695,10.817,9.07539,9.54764,10.2937,6.35576,6.03278,12.9493,4.02066,7.06149,5.43621,5.16433,15.3169,3.94099,3.71846,0.725081,-0.9907,4.88968,0.528033,1.9291,-1.43828,-0.718499,0.501957,-1.64768,-1.87697,-1.32436,-0.551964,0.563203,-0.331675,0.408202,-1.63317,-1.67035,-0.589139,3.70348,4.57317,5.25754,4.5892,5.04476,4.81484,4.92317,5.81002,3.92852,4.91064,5.31345,4.941,4.59696,4.96442
-275.768,0.996133,0.00732006,9,511,0,313.436,2.68494,4.45196,2.42113,2.60613,2.79368,2.50686,3.87167,2.90188,5.05302,3.22306,2.87567,3.90794,2.82448,3.56381,3.43337,2.52976,2.27125,4.85286,2.10852,2.84043,2.51962,2.57904,3.01806,2.96259,2.20523,3.13974,3.30996,3.40305,0.37952,0.634639,1.7883,0.38222,0.978326,1.3649,0.817769,0.573134,0.102442,1.03275,1.04667,0.929118,1.09351,1.73138,1.44303,-1.1072,-1.27731,0.943219,-2.79868,-0.494684,-2.71084,-1.32812,-0.654744,-0.597603,0.544495,-1.92469,-0.775618,-1.17126,4.91548,4.25804,5.07386,5.11647,4.94953,5.02411,4.85531,5.41882,3.98674,4.40583,4.36451,4.82208,4.63755,4.93016,7.11186,5.50836,13.1909,6.80735,9.20262,9.257,6.00956,5.8398,8.73812,9.13227,4.32261,5.26843,6.53545,18.804,2.84889,2.64907,1.02704,-0.333572,4.59925,0.704145,1.44303,-1.1072,-1.27731,0.943219,-2.79868,-0.494684,-2.71084,-1.32812,-0.654744,-0.597603,0.544495,-1.92469,-0.775618,-1.17126,4.91548,4.25804,5.07386,5.11647,4.94953,5.02411,4.85531,5.41882,3.98674,4.40583,4.36451,4.82208,4.63755,4.93016
-263.473,0.992015,0.00732006,9,511,0,316.279,2.89179,4.24797,2.50511,2.94514,2.91363,2.44289,3.57347,3.08122,4.3296,4.15393,2.63323,2.84277,3.36317,3.24621,3.39404,3.00358,2.49985,3.23277,2.06584,2.33581,3.48139,3.5306,3.17073,3.68175,2.51947,2.70017,2.84917,2.43332,0.368164,0.661083,1.9682,0.49655,0.919728,1.26832,0.893522,0.616894,0.102556,1.22498,1.05744,0.878466,0.850456,1.74825,1.15144,-0.912666,-1.16256,0.819213,-2.72422,-0.3938,-2.61749,-0.468347,-0.731201,-0.595903,0.73655,-1.86543,-1.42181,-1.0177,4.48938,4.35649,5.03496,4.44714,4.83314,4.84204,5.12061,5.53683,4.09693,4.39042,4.51545,5.33075,4.42923,4.47211,6.95748,5.26378,11.2145,7.18524,10.2184,8.69782,6.55196,5.72169,10.1943,8.51857,4.85244,5.70554,6.44627,17.9993,3.32619,2.97559,1.03686,-0.815379,4.5808,0.747621,1.15144,-0.912666,-1.16256,0.819213,-2.72422,-0.3938,-2.61749,-0.468347,-0.731201,-0.595903,0.73655,-1.86543,-1.42181,-1.0177,4.48938,4.35649,5.03496,4.44714,4.83314,4.84204,5.12061,5.53683,4.09693,4.39042,4.51545,5.33075,4.42923,4.47211
-260.005,0.993226,0.00732006,10,1023,0,303.043,4.9207,2.73778,3.21416,4.13493,3.03824,3.53372,2.40437,3.69438,3.06157,2.12838,3.15947,2.91571,2.96776,2.55467,4.39843,3.26889,3.51722,5.08075,2.87216,2.82215,2.8089,4.14248,4.18157,2.96158,5.40616,2.49766,2.56846,2.59588,0.291125,0.892796,1.73975,0.361579,0.86034,1.20896,1.2097,0.522083,0.210871,0.892987,0.948555,0.984728,0.860463,1.89717,0.784049,0.674323,-1.76376,-0.0994697,-1.60763,-1.70812,-0.337056,-2.06319,1.66182,0.543134,0.327758,-1.54002,-1.1535,-0.322132,4.29259,4.55447,5.31613,4.81072,5.06869,4.85199,4.96268,6.08856,3.67891,4.60105,5.06876,5.1319,4.31134,4.72927,9.38737,5.185,13.2635,7.5792,7.16239,12.6907,6.52315,5.20497,12.6756,4.91505,5.84283,7.59996,5.62339,15.6628,3.27734,3.61571,0.888449,-0.339064,4.73181,0.531824,0.784049,0.674323,-1.76376,-0.0994697,-1.60763,-1.70812,-0.337056,-2.06319,1.66182,0.543134,0.327758,-1.54002,-1.1535,-0.322132,4.29259,4.55447,5.31613,4.81072,5.06869,4.85199,4.96268,6.08856,3.67891,4.60105,5.06876,5.1319,4.31134,4.72927
-268.935,0.998575,0.00732006,9,1023,0,306.274,3.28363,3.44869,2.92416,3.045,2.5623,3.57487,2.82177,3.02452,2.27173,4.06092,3.00923,3.1154,3.46467,3.39796,3.02819,3.2586,2.26649,3.11881,2.18214,3.55304,2.96681,3.3992,2.68848,5.24429,2.65677,2.03798,5.02174,2.63802,0.427061,0.645993,1.66185,0.42156,1.16581,1.02501,0.929515,0.58196,0.177416,1.12112,0.833872,1.04969,0.706953,1.59117,1.55908,-0.565226,-2.09119,0.526562,-1.48796,-1.92015,-0.981872,-1.25639,1.54994,-0.480211,0.0773202,-2.43473,-1.35194,-1.75838,4.12852,4.91482,5.04957,4.57776,4.79934,5.21388,5.00661,5.88885,4.23559,4.52584,4.68122,4.59183,5.16521,4.74157,8.34206,5.78785,10.9034,8.28336,11.2328,9.51605,5.45378,5.95843,9.71579,5.91947,5.76044,7.59059,5.64615,16.9919,3.2684,2.90645,0.34382,-0.825583,4.82423,0.642883,1.55908,-0.565226,-2.09119,0.526562,-1.48796,-1.92015,-0.981872,-1.25639,1.54994,-0.480211,0.0773202,-2.43473,-1.35194,-1.75838,4.12852,4.91482,5.04957,4.57776,4.79934,5.21388,5.00661,5.88885,4.23559,4.52584,4.68122,4.59183,5.16521,4.74157
-269.995,0.967124,0.00732006,9,511,0,314.65,4.57302,4.5714,3.19646,2.54299,3.21797,3.19155,3.15826,3.3989,2.84756,3.83139,2.70581,2.97734,2.78799,2.96603,6.04723,3.62148,3.50488,4.58938,3.66453,2.70698,3.58682,4.39885,3.59782,2.75586,3.40729,2.09551,3.01872,2.01029,0.263122,0.4744,1.71045,0.481299,0.84768,1.13816,0.966777,0.520863,0.216509,0.786648,1.39055,0.978528,0.999844,1.89767,0.880225,-1.51347,-1.72234,0.929163,-1.19318,-1.10065,-1.39291,-1.41912,1.65141,-0.877345,0.664941,-1.60423,-1.35221,-0.815966,4.58399,4.81247,5.25042,5.10727,5.24213,4.79401,5.21784,6.16256,3.9585,4.25931,4.51112,4.90904,4.93722,4.29259,8.93777,4.70268,12.0762,7.93717,6.08507,8.64269,7.42972,5.20477,11.5692,5.25644,5.68598,5.31087,6.24073,14.5336,3.28742,3.9422,0.836561,-0.477524,4.95279,0.705639,0.880225,-1.51347,-1.72234,0.929163,-1.19318,-1.10065,-1.39291,-1.41912,1.65141,-0.877345,0.664941,-1.60423,-1.35221,-0.815966,4.58399,4.81247,5.25042,5.10727,5.24213,4.79401,5.21784,6.16256,3.9585,4.25931,4.51112,4.90904,4.93722,4.29259
-250.299,0.9823,0.00732006,9,511,0,305.058,3.83325,4.18199,3.26828,2.81608,3.0994,3.8195,3.31218,3.17899,3.52197,3.21763,3.49406,3.72394,3.49605,2.91207,2.50057,4.17926,2.44028,3.1674,2.21788,3.1423,3.02853,2.83214,3.20532,4.04205,3.4241,3.15527,3.21675,2.13474,0.406385,0.563388,1.54623,0.443286,0.949653,1.19515,0.896047,0.644001,0.155424,0.996811,0.781691,0.953708,0.686328,1.84054,1.07536,-1.13991,-2.62933,0.749019,-2.02791,-1.77445,-1.88532,-1.04059,0.953951,-0.237137,-0.24536,-2.20012,-2.21881,-0.711101,4.0619,4.71398,5.04997,4.7707,4.76064,4.87854,5.03194,5.36524,3.98768,4.66489,4.80196,4.78878,4.60581,4.4095,8.40074,4.62879,12.0599,7.524,7.45639,10.6567,5.52936,6.6134,9.62831,6.64784,6.3519,5.2658,5.97554,18.3335,3.51596,2.96524,0.764749,-0.828119,4.71691,0.633792,1.07536,-1.13991,-2.62933,0.749019,-2.02791,-1.77445,-1.88532,-1.04059,0.953951,-0.237137,-0.24536,-2.20012,-2.21881,-0.711101,4.0619,4.71398,5.04997,4.7707,4.76064,4.87854,5.03194,5.36524,3.98768,4.66489,4.80196,4.78878,4.60581,4.4095
-269.872,0.930793,0.00732006,9,511,0,306.099,2.95098,4.05912,2.86118,2.57398,3.6949,3.03647,3.17161,3.17811,4.34207,4.46938,3.75127,3.75335,2.7677,3.26691,5.07707,3.24655,3.06388,4.43307,3.46906,2.39914,3.09905,3.68681,2.83595,4.70895,3.33543,2.48977,2.57991,2.57534,0.265603,0.538813,1.82793,0.428994,0.825635,1.16881,0.993671,0.491275,0.120711,0.879298,0.783865,0.852059,1.02486,1.84133,1.59942,-1.06483,-1.11644,0.736782,-2.28849,-1.87679,-1.80302,-1.40812,-0.077437,-1.20513,-0.239903,-3.14309,-1.76891,-0.906733,4.83312,4.72294,5.13381,5.16413,5.15813,4.89887,5.09587,6.24134,3.79234,4.59642,4.5042,4.67302,4.61627,4.5434,6.68107,5.71472,13.6547,8.2559,8.62759,10.0081,7.31785,4.92131,13.3553,5.28694,4.99387,5.99863,6.02441,12.4277,3.38558,3.90512,0.8248,-1.041,4.97727,0.752594,1.59942,-1.06483,-1.11644,0.736782,-2.28849,-1.87679,-1.80302,-1.40812,-0.077437,-1.20513,-0.239903,-3.14309,-1.76891,-0.906733,4.83312,4.72294,5.13381,5.16413,5.15813,4.89887,5.09587,6.24134,3.79234,4.59642,4.5042,4.67302,4.61627,4.5434
-266.886,0.964915,0.00732006,9,511,0,313.657,3.0714,3.64765,3.14102,2.45409,2.98039,3.22211,3.55867,3.83782,4.25439,2.87829,3.81765,3.22437,2.99082,3.27974,4.65738,3.44334,2.95436,4.54509,2.69225,2.35056,4.21738,4.52059,5.6928,4.91669,4.33889,2.13269,2.42096,3.21931,0.274583,0.637214,1.79027,0.385681,0.859678,1.15876,0.972991,0.479663,0.1228,0.793716,0.740127,0.919492,1.14249,1.70411,1.05712,-1.28922,-1.74978,0.7868,-1.91219,-1.68666,-1.73957,-1.20778,0.372337,-0.874454,-0.0195193,-2.75991,-1.68459,-0.74803,4.95339,4.85076,5.10354,5.2942,5.03074,4.6685,5.32406,6.03322,3.98215,5.40285,4.78698,4.70398,4.29253,4.81069,6.24636,5.0954,12.5762,7.79914,9.93431,10.1004,7.34909,5.0753,11.9397,5.87855,4.88114,5.74178,6.56775,14.3278,3.78238,3.79677,0.730773,-1.25092,5.03901,0.689258,1.05712,-1.28922,-1.74978,0.7868,-1.91219,-1.68666,-1.73957,-1.20778,0.372337,-0.874454,-0.0195193,-2.75991,-1.68459,-0.74803,4.95339,4.85076,5.10354,5.2942,5.03074,4.6685,5.32406,6.03322,3.98215,5.40285,4.78698,4.70398,4.29253,4.81069
-260.034,0.963142,0.00732006,9,1023,0,308.645,3.43136,3.73335,3.32911,2.65952,3.18897,3.55495,3.25141,3.41919,3.92386,3.78856,4.28878,3.4961,3.03163,3.35576,5.22217,4.40458,3.09648,4.79665,2.72854,2.60167,3.09014,3.9639,5.02632,5.30172,4.96943,2.06013,2.43128,2.74038,0.269188,0.53821,1.60924,0.386842,0.795615,1.28092,0.944359,0.482602,0.115002,0.803052,0.690074,0.975946,1.05356,1.84092,1.00682,-1.32685,-2.12388,0.839873,-1.95561,-1.29816,-1.74332,-1.12268,0.391422,-0.691235,-0.0735157,-2.47607,-0.713273,-0.990332,4.74502,5.35723,5.14167,5.22419,5.08951,4.57863,5.07091,6.09033,4.09404,4.84938,4.62743,4.76652,4.23751,4.69187,6.52562,5.63617,11.4924,7.86362,8.67056,8.89759,7.11872,4.90735,11.779,6.27213,4.80787,5.63477,6.33495,15.1213,3.58498,4.01401,0.946868,-1.29856,4.89332,0.733352,1.00682,-1.32685,-2.12388,0.839873,-1.95561,-1.29816,-1.74332,-1.12268,0.391422,-0.691235,-0.0735157,-2.47607,-0.713273,-0.990332,4.74502,5.35723,5.14167,5.22419,5.08951,4.57863,5.07091,6.09033,4.09404,4.84938,4.62743,4.76652,4.23751,4.69187
-258.277,0.998272,0.00732006,9,1023,0,305.794,4.26458,3.05338,3.78659,4.00321,2.73443,5.00192,3.46137,3.59651,4.01193,4.53389,3.37343,3.94235,3.70159,4.46844,5.03936,4.50523,2.75326,4.28115,2.16247,5.39012,4.05322,3.5701,3.19325,4.23672,3.72369,2.79663,2.44124,4.26302,0.338484,0.785233,1.34982,0.509449,1.02837,1.0963,0.803971,0.522335,0.144657,0.749346,0.966814,0.966638,0.7323,1.54522,0.703161,0.309454,-3.41415,0.572469,-1.5787,-2.48911,-1.78859,-1.69654,0.125289,-1.54625,-0.115796,-3.60512,-1.56228,-1.91725,4.41767,5.02753,5.08471,4.49202,4.95179,5.29797,5.31857,5.81907,4.29332,4.65391,4.67999,4.84494,4.17101,5.12324,8.9559,5.11722,10.6646,7.76685,8.66066,11.8485,5.7756,5.43305,10.7264,6.07217,7.18768,7.99191,5.15338,16.4335,3.96677,3.13061,0.607113,-0.868977,4.90672,0.590173,0.703161,0.309454,-3.41415,0.572469,-1.5787,-2.48911,-1.78859,-1.69654,0.125289,-1.54625,-0.115796,-3.60512,-1.56228,-1.91725,4.41767,5.02753,5.08471,4.49202,4.95179,5.29797,5.31857,5.81907,4.29332,4.65391,4.67999,4.84494,4.17101,5.12324
-261.079,0.993724,0.00732006,9,511,0,304.708,4.27839,4.07849,3.67862,2.27196,2.3293,3.57727,3.41965,2.47585,5.4502,4.36742,3.48377,3.11839,4.63995,3.66786,2.52888,3.13364,3.4105,3.31488,2.15471,2.22471,2.85709,3.74485,3.51404,4.15395,4.52911,2.62576,4.28942,3.17916,0.270818,0.710197,1.67877,0.376391,1.08474,1.17747,0.97067,0.5633,0.102445,0.631217,0.720875,1.07399,0.706859,1.61717,0.232145,-0.543078,-2.13743,1.08114,-1.30842,-2.17468,-1.7668,-1.5896,-0.444302,-1.57515,-0.00897702,-1.79533,-2.04085,-1.44625,4.21511,4.31969,5.18111,4.94127,4.97763,4.58202,4.75385,6.27814,4.11523,4.68779,4.98511,5.17663,4.68034,4.83172,7.67282,6.18073,11.9609,7.80174,9.35018,11.711,5.49901,5.24708,12.9638,4.80691,4.16509,6.95192,4.97802,16.1309,3.76936,3.85233,0.951237,-1.52524,4.87083,0.682245,0.232145,-0.543078,-2.13743,1.08114,-1.30842,-2.17468,-1.7668,-1.5896,-0.444302,-1.57515,-0.00897702,-1.79533,-2.04085,-1.44625,4.21511,4.31969,5.18111,4.94127,4.97763,4.58202,4.75385,6.27814,4.11523,4.68779,4.98511,5.17663,4.68034,4.83172
-275.546,0.992254,0.00732006,9,511,0,320.602,2.96731,3.18642,3.28843,3.21273,2.76338,3.93001,2.36974,3.53112,4.95392,4.43593,5.98886,2.52874,2.74614,4.82093,2.71645,2.39561,2.41369,3.02415,2.12245,4.43252,2.40116,3.4917,2.99267,3.33953,3.18124,2.34742,3.3891,3.95582,0.28995,0.786464,1.63366,0.630786,0.968825,1.03048,1.26176,0.690455,0.119349,0.838891,0.808833,0.935241,1.07454,1.41801,1.24283,0.337644,-2.75862,1.06029,-3.25478,-1.45998,-0.543843,-0.906151,-0.387317,-1.20897,-1.71922,-0.951109,-0.535882,-2.17685,4.10979,4.27552,4.91,4.3809,4.93459,5.26433,4.66272,5.5729,3.95579,4.32287,4.36702,4.6836,4.73392,4.8701,7.3504,5.27085,12.7472,8.12934,8.33724,9.20503,7.15498,5.2129,9.20389,7.11034,7.37031,4.73076,6.63254,18.9564,3.64182,2.95239,0.846977,-0.314629,4.48203,0.580061,1.24283,0.337644,-2.75862,1.06029,-3.25478,-1.45998,-0.543843,-0.906151,-0.387317,-1.20897,-1.71922,-0.951109,-0.535882,-2.17685,4.10979,4.27552,4.91,4.3809,4.93459,5.26433,4.66272,5.5729,3.95579,4.32287,4.36702,4.6836,4.73392,4.8701
-259.962,0.923554,0.00732006,9,511,0,323.512,3.51655,4.00227,2.9594,2.35882,3.71203,3.58164,2.89711,3.02013,4.55724,3.96713,3.70514,2.92743,3.03303,3.22883,4.30553,5.36696,2.7254,5.36829,2.6603,2.64089,2.90953,3.64753,4.44914,4.07128,3.39468,2.98052,4.4184,3.51352,0.432265,0.619634,1.77048,0.284316,0.906011,1.17176,1.04437,0.601147,0.144355,0.811341,0.697637,1.17014,0.9568,1.70736,1.19947,-0.334682,-1.22375,0.831798,-3.04613,-1.91231,-1.29239,-1.37299,0.427235,-0.661822,-0.132847,-1.4476,-0.783515,-0.850418,4.36448,5.02924,5.0318,5.67775,5.07631,4.78631,5.04566,5.76545,4.27,4.61877,4.52981,5.00609,4.80635,5.05231,7.19115,6.12903,9.6534,6.67958,11.4925,11.259,6.37369,6.02749,14.5178,6.11895,3.82411,7.90777,5.14982,14.0824,3.33142,3.86185,1.16948,-1.02156,5.14492,0.697688,1.19947,-0.334682,-1.22375,0.831798,-3.04613,-1.91231,-1.29239,-1.37299,0.427235,-0.661822,-0.132847,-1.4476,-0.783515,-0.850418,4.36448,5.02924,5.0318,5.67775,5.07631,4.78631,5.04566,5.76545,4.27,4.61877,4.52981,5.00609,4.80635,5.05231
-274.2,0.980527,0.00732006,9,511,0,311.058,5.3997,3.60565,3.77912,2.35248,2.4396,3.35683,3.95527,2.63026,4.55183,3.3332,4.033,2.53984,4.24869,4.09023,2.01706,2.84154,2.36829,2.72773,2.17183,2.9631,3.99458,3.03383,4.01385,2.985,3.76575,2.01609,3.90367,4.18211,0.261095,0.66718,1.56876,0.741456,0.983006,1.14966,0.945824,0.56372,0.118325,0.788262,0.880238,1.01683,0.880643,1.52137,0.496138,-0.0388577,-3.01896,1.19127,-1.10747,-1.55386,-2.29323,-0.644973,0.61391,-1.25308,-0.384711,-2.13012,-1.51744,-1.73215,4.0224,4.39594,4.83604,4.42832,4.77202,4.94809,5.21378,5.98574,3.94858,4.44683,4.66327,4.91845,4.5257,5.13151,9.24983,4.9807,12.2861,7.16358,8.43005,9.73831,6.42627,5.69744,9.15025,6.39147,8.37678,6.37863,5.82376,17.1732,3.73848,2.62193,0.698702,-0.552351,4.59689,0.575857,0.496138,-0.0388577,-3.01896,1.19127,-1.10747,-1.55386,-2.29323,-0.644973,0.61391,-1.25308,-0.384711,-2.13012,-1.51744,-1.73215,4.0224,4.39594,4.83604,4.42832,4.77202,4.94809,5.21378,5.98574,3.94858,4.44683,4.66327,4.91845,4.5257,5.13151
