# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=35
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=bayes/samples/performance.samples_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,shape1.1,shape1.2,shape1.3,shape1.4,shape1.5,shape1.6,shape1.7,shape1.8,shape1.9,shape1.10,shape1.11,shape1.12,shape1.13,shape1.14,shape2.1,shape2.2,shape2.3,shape2.4,shape2.5,shape2.6,shape2.7,shape2.8,shape2.9,shape2.10,shape2.11,shape2.12,shape2.13,shape2.14,stretch.1,stretch.2,stretch.3,stretch.4,stretch.5,stretch.6,stretch.7,stretch.8,stretch.9,stretch.10,stretch.11,stretch.12,stretch.13,stretch.14,min_max.1.1,min_max.2.1,min_max.3.1,min_max.4.1,min_max.5.1,min_max.6.1,min_max.7.1,min_max.8.1,min_max.9.1,min_max.10.1,min_max.11.1,min_max.12.1,min_max.13.1,min_max.14.1,min_max.1.2,min_max.2.2,min_max.3.2,min_max.4.2,min_max.5.2,min_max.6.2,min_max.7.2,min_max.8.2,min_max.9.2,min_max.10.2,min_max.11.2,min_max.12.2,min_max.13.2,min_max.14.2,nu.1,nu.2,nu.3,nu.4,nu.5,nu.6,nu.7,nu.8,nu.9,nu.10,nu.11,nu.12,nu.13,nu.14,mu_shape1,mu_shape2,mu_stretch,mu_min,mu_max,mu_nu,x_min.1,x_min.2,x_min.3,x_min.4,x_min.5,x_min.6,x_min.7,x_min.8,x_min.9,x_min.10,x_min.11,x_min.12,x_min.13,x_min.14,x_max.1,x_max.2,x_max.3,x_max.4,x_max.5,x_max.6,x_max.7,x_max.8,x_max.9,x_max.10,x_max.11,x_max.12,x_max.13,x_max.14
-267.293,0.966425,0.00930002,9,511,0,311.146,5.28567,5.40539,4.36403,2.79412,2.52908,3.50439,2.66734,3.46143,4.8268,4.19287,3.98412,2.58786,3.77123,4.59697,5.31405,2.30233,3.31044,4.98031,2.55057,4.03139,2.3372,3.19662,2.35295,4.9106,4.58678,2.08217,3.46363,4.51703,0.29687,0.509435,1.39648,0.322907,1.19054,1.24689,0.93592,0.503947,0.182975,0.808358,0.752764,1.22059,0.838841,1.51434,0.564019,-3.06434,-3.58207,0.944632,-1.50545,-1.01718,-1.79443,-1.20466,-0.0174398,-0.435427,-0.251787,-1.52068,-1.41663,-2.00184,4.41488,4.3238,5.13786,5.16539,5.02445,5.24293,4.93486,5.50048,4.02103,4.53094,4.86401,5.01051,4.47647,5.13548,9.92693,5.23533,12.343,7.43398,11.1257,6.45272,5.92914,6.05201,9.28368,5.90409,5.53801,7.23932,7.04621,15.4998,3.88637,3.60343,0.540175,-0.908473,5.22195,0.611496,0.564019,-3.06434,-3.58207,0.944632,-1.50545,-1.01718,-1.79443,-1.20466,-0.0174398,-0.435427,-0.251787,-1.52068,-1.41663,-2.00184,4.41488,4.3238,5.13786,5.16539,5.02445,5.24293,4.93486,5.50048,4.02103,4.53094,4.86401,5.01051,4.47647,5.13548
-266.805,0.959438,0.00953874,9,511,0,322.043,4.72341,4.80026,3.0805,3.80293,4.24896,3.68917,4.02561,2.97503,5.41042,5.44246,5.09838,3.1012,3.86153,5.76487,4.3547,3.17546,2.40158,3.99233,3.26816,2.33284,2.32775,2.33866,2.20043,3.14605,5.06547,2.09205,3.42551,4.47162,0.310169,0.53588,1.50746,0.288148,0.77008,1.38497,0.877792,0.493969,0.137179,0.724382,0.617025,0.731516,0.681843,1.36402,0.551771,-1.59802,-2.31429,-0.124889,-3.37923,-2.59984,-2.42484,-2.51461,-0.264789,-2.28686,-1.50498,-3.96228,-1.69733,-2.88678,4.36144,4.52702,4.96592,4.78217,5.14028,4.6499,4.5398,5.37261,3.6784,4.33887,4.96281,4.92394,4.68547,4.92732,7.54268,4.72076,10.3377,7.45577,6.83288,12.8418,6.40781,5.83891,12.5678,6.79653,6.25675,5.38625,5.41669,17.0956,4.29111,3.23811,1.03663,-1.70996,4.51491,0.638171,0.551771,-1.59802,-2.31429,-0.124889,-3.37923,-2.59984,-2.42484,-2.51461,-0.264789,-2.28686,-1.50498,-3.96228,-1.69733,-2.88678,4.36144,4.52702,4.96592,4.78217,5.14028,4.6499,4.5398,5.37261,3.6784,4.33887,4.96281,4.92394,4.68547,4.92732
-264.115,0.999681,0.00970288,9,511,0,304.637,5.5415,4.87551,2.82935,5.39836,2.94407,3.7601,3.45577,3.38149,5.17856,5.12971,5.66167,3.03387,4.06531,4.85741,4.12668,4.16006,2.47511,3.59145,2.00283,3.66491,2.99871,4.01647,5.15377,2.92946,2.88627,2.48358,3.22326,2.69855,0.242755,0.614163,1.75175,0.223019,1.05397,1.08283,0.906169,0.538468,0.150025,0.76655,0.669911,1.05119,0.871706,1.3953,-0.015885,-0.577716,-1.8936,-1.16452,-2.31096,-1.86308,-2.28829,-1.29308,0.725398,-2.50007,-1.43583,-2.24829,-1.64849,-2.40521,4.31385,4.38567,5.02419,4.62846,4.64967,5.02847,5.13329,5.74998,3.8408,4.28102,4.30164,5.04847,4.50109,4.50099,9.34683,4.74883,13.758,6.84162,10.7928,6.25603,7.59198,5.93242,11.1933,5.36669,4.82958,7.31513,6.6153,13.4022,4.28796,3.40777,0.474217,-1.59263,4.93485,0.669336,-0.015885,-0.577716,-1.8936,-1.16452,-2.31096,-1.86308,-2.28829,-1.29308,0.725398,-2.50007,-1.43583,-2.24829,-1.64849,-2.40521,4.31385,4.38567,5.02419,4.62846,4.64967,5.02847,5.13329,5.74998,3.8408,4.28102,4.30164,5.04847,4.50109,4.50099
-270.488,0.999296,0.0103448,9,511,0,307.028,4.90268,2.68138,3.37027,2.67988,4.1435,3.73222,3.3932,3.19224,4.14663,2.76946,5.30506,3.40707,3.45003,4.05267,2.97753,2.75587,2.59919,2.83504,4.07034,3.14821,2.11319,3.98726,2.43864,3.86357,5.52003,3.34834,4.20067,2.75384,0.286249,0.915935,1.5265,0.456838,0.896056,1.34288,0.783047,0.449414,0.129367,1.10613,0.669805,1.05262,0.756452,1.862,-0.0373244,0.309479,-2.48042,1.1402,-1.86889,-2.29485,-2.75135,-1.42359,0.343954,0.25693,-1.31579,-1.208,-1.27257,-1.51388,4.18554,4.66775,4.92329,4.4722,4.9301,4.97766,4.7603,5.90883,3.78007,4.65256,4.84348,5.09974,5.10958,4.45686,7.37148,5.86535,10.5074,7.86117,7.69824,13.9411,6.12818,5.73277,12.2324,6.45586,5.83932,5.86599,5.3196,19.4223,3.68444,3.42345,1.11774,-0.80478,4.59075,0.569279,-0.0373244,0.309479,-2.48042,1.1402,-1.86889,-2.29485,-2.75135,-1.42359,0.343954,0.25693,-1.31579,-1.208,-1.27257,-1.51388,4.18554,4.66775,4.92329,4.4722,4.9301,4.97766,4.7603,5.90883,3.78007,4.65256,4.84348,5.09974,5.10958,4.45686
-257.619,0.994547,0.0110218,9,511,0,302.812,4.90974,3.5052,2.82024,2.80426,3.0024,3.60352,3.87153,3.24053,3.7565,4.09067,4.22612,2.42214,3.44253,4.84601,3.83622,3.48298,2.5894,3.50927,2.03539,3.0822,3.46979,3.39261,3.81435,4.3741,3.24596,2.0993,2.86003,5.13397,0.248021,0.739618,1.72597,0.342621,0.893715,1.13877,0.76006,0.665484,0.167033,0.812245,0.883503,1.37464,0.896643,1.43499,-0.0662593,-0.102857,-1.67565,0.391911,-1.9261,-1.94229,-2.32846,-0.901833,0.721101,-1.44728,-0.503148,-0.872933,-1.36675,-2.25167,4.35406,4.67063,5.13777,4.9953,4.60026,5.03724,5.14312,5.52434,4.24124,4.77188,4.45646,4.62271,4.47143,5.15152,9.4843,4.8167,14.0134,6.82332,8.27526,7.51796,6.99834,6.28193,12.2957,6.38428,5.58027,6.46697,6.79455,15.1141,3.75155,3.5806,0.482228,-0.980782,4.86415,0.619392,-0.0662593,-0.102857,-1.67565,0.391911,-1.9261,-1.94229,-2.32846,-0.901833,0.721101,-1.44728,-0.503148,-0.872933,-1.36675,-2.25167,4.35406,4.67063,5.13777,4.9953,4.60026,5.03724,5.14312,5.52434,4.24124,4.77188,4.45646,4.62271,4.47143,5.15152
-259.687,0.998606,0.0116756,9,511,0,305.805,3.18573,4.34958,2.40291,2.19626,2.63703,3.16755,2.96305,4.10153,4.97574,2.1802,3.36269,2.9653,4.31627,3.27749,4.78172,3.67083,2.3643,3.67883,2.56065,3.0426,3.13283,4.61933,4.01208,2.46725,3.11931,3.50616,4.09202,4.36709,0.3054,0.584126,1.84397,0.465734,0.971165,1.1991,1.07788,0.455368,0.126785,1.1065,1.00575,0.918336,0.637552,1.64614,1.52504,-0.675835,-1.05164,1.16879,-1.06854,-0.994557,-1.58762,-1.94241,0.144051,0.714032,0.380562,-0.700694,-2.17417,-0.764068,4.36531,4.5798,4.98016,4.9833,5.12361,4.96335,5.13306,5.84368,3.9877,4.25892,4.4641,4.92888,4.52946,5.23152,6.83574,4.78559,11.2585,9.00548,8.50641,11.3489,6.50968,5.07742,11.1802,5.94432,5.83902,4.77634,4.82096,18.2959,3.61422,3.84349,1.07228,-0.211063,5.06962,0.537947,1.52504,-0.675835,-1.05164,1.16879,-1.06854,-0.994557,-1.58762,-1.94241,0.144051,0.714032,0.380562,-0.700694,-2.17417,-0.764068,4.36531,4.5798,4.98016,4.9833,5.12361,4.96335,5.13306,5.84368,3.9877,4.25892,4.4641,4.92888,4.52946,5.23152
-264.624,0.655243,0.0124241,9,511,0,301.606,2.91516,3.92136,2.6569,2.32227,2.73679,4.03656,2.90559,3.64621,4.60358,2.18256,2.49428,2.97344,4.43457,4.60215,3.16197,3.48485,2.92251,3.81481,2.58853,3.98489,2.96545,3.71137,3.28121,3.11726,4.90334,3.64042,3.97307,3.17954,0.37303,0.577345,1.8936,0.505262,0.75281,1.32732,1.15369,0.483535,0.136733,1.1936,0.964734,0.941377,0.669276,1.94472,1.41728,-1.05208,-1.64093,1.15216,-1.54078,-1.47582,-0.824472,-1.77305,-0.0207416,0.378732,0.681475,-1.7407,-1.88986,-1.54995,4.37093,4.74966,5.17689,4.89838,5.11169,4.98491,4.80232,5.63347,4.03468,4.53765,5.32852,5.35979,4.71739,4.55881,7.75585,4.95371,10.9865,6.89377,5.68193,9.75886,6.83208,5.49203,10.4199,5.86808,6.73979,5.52088,5.01719,18.4556,3.42785,3.57968,0.895978,-0.518342,5.01171,0.712001,1.41728,-1.05208,-1.64093,1.15216,-1.54078,-1.47582,-0.824472,-1.77305,-0.0207416,0.378732,0.681475,-1.7407,-1.88986,-1.54995,4.37093,4.74966,5.17689,4.89838,5.11169,4.98491,4.80232,5.63347,4.03468,4.53765,5.32852,5.35979,4.71739,4.55881
-264.916,0.998425,0.00886987,9,511,0,309.768,3.30481,4.01155,2.20583,2.94898,3.12154,3.28317,3.20248,3.7191,4.75209,2.58151,2.51231,2.79919,3.42926,3.71892,5.18547,2.79681,2.26322,4.09409,2.48421,3.06941,3.57818,4.53411,3.34358,3.23116,2.94124,2.69844,4.30673,4.68008,0.413783,0.658161,1.90723,0.328681,0.784558,1.09779,1.19154,0.547225,0.174188,0.793863,1.02477,1.21465,0.74314,1.37663,1.44423,-0.689737,-1.21389,0.602633,-2.89881,-1.1953,-1.22097,-2.22429,0.553172,0.15707,0.559754,-1.38035,-1.07416,-1.35793,4.39714,4.27813,5.06565,5.00013,5.15027,4.93979,5.09204,6.14367,4.08204,4.78825,4.58347,4.90245,4.69784,5.31381,9.35737,5.31052,13.004,7.45036,6.88897,9.83653,8.20147,7.01418,11.8768,6.2624,5.52495,7.20284,4.46252,17.7342,3.2747,3.54817,0.523179,-0.918792,5.1107,0.691157,1.44423,-0.689737,-1.21389,0.602633,-2.89881,-1.1953,-1.22097,-2.22429,0.553172,0.15707,0.559754,-1.38035,-1.07416,-1.35793,4.39714,4.27813,5.06565,5.00013,5.15027,4.93979,5.09204,6.14367,4.08204,4.78825,4.58347,4.90245,4.69784,5.31381
-263.198,0.997785,0.00943879,9,511,0,316.599,4.39344,3.30576,2.21252,2.63639,2.52174,3.99568,2.2805,3.18346,3.92751,2.94306,3.68027,2.45356,2.92829,2.9567,3.32323,3.19359,2.51982,3.25644,2.30638,3.14539,3.37648,3.79819,2.83664,2.76732,3.24595,2.27157,4.36851,3.90572,0.252028,0.638082,2.14251,0.478714,1.15556,1.2018,1.07151,0.471219,0.201301,1.21136,0.872045,1.06464,1.01666,1.69218,0.374892,-0.02977,-0.852767,0.838276,-1.68356,-1.9988,-0.107437,-0.706047,0.875498,-0.146741,-0.709732,-1.66775,-0.25864,-0.483962,4.14826,4.60304,5.06804,4.67725,4.86072,4.97013,5.12082,5.60508,3.68718,4.45067,4.48542,5.09179,4.82681,5.18256,7.15721,4.13191,11.5918,8.68419,9.75634,10.6642,5.21015,4.57642,11.9077,6.49923,5.35072,5.51214,7.1184,16.5309,3.25807,3.41741,1.22315,-0.588657,4.68038,0.532612,0.374892,-0.02977,-0.852767,0.838276,-1.68356,-1.9988,-0.107437,-0.706047,0.875498,-0.146741,-0.709732,-1.66775,-0.25864,-0.483962,4.14826,4.60304,5.06804,4.67725,4.86072,4.97013,5.12082,5.60508,3.68718,4.45067,4.48542,5.09179,4.82681,5.18256
-265.422,0.998921,0.0100346,9,511,0,316.642,5.06841,4.12809,3.34006,2.45626,2.43023,2.38131,2.65002,3.11334,3.15109,2.32651,2.58756,2.04195,2.97323,4.90553,3.77329,4.25096,2.69362,2.32044,2.44741,2.50749,2.34861,3.19439,2.48788,4.30162,3.62858,2.04747,3.19387,3.76211,0.273748,0.684079,1.59127,0.478134,1.11141,1.58532,1.1368,0.648991,0.172289,0.917901,1.02672,1.12748,0.750923,1.45792,0.112243,-0.897482,-2.37076,0.85782,-1.24737,-0.0433795,-2.32553,-0.939174,0.95488,0.414062,0.614841,-0.8096,-1.06768,-2.43343,4.25584,4.55154,5.06553,4.44718,4.89643,4.99269,5.02031,5.61187,3.70752,4.9005,4.85477,4.88494,4.66927,4.81599,9.15786,6.02608,13.4956,7.51857,8.51902,10.2065,7.88877,6.54348,11.0283,6.35276,5.59246,7.16543,4.99554,16.8648,2.90182,2.89793,0.501159,-0.309055,4.7323,0.728182,0.112243,-0.897482,-2.37076,0.85782,-1.24737,-0.0433795,-2.32553,-0.939174,0.95488,0.414062,0.614841,-0.8096,-1.06768,-2.43343,4.25584,4.55154,5.06553,4.44718,4.89643,4.99269,5.02031,5.61187,3.70752,4.9005,4.85477,4.88494,4.66927,4.81599
-274.771,0.929884,0.0106797,9,1023,0,317.78,5.66103,3.89063,2.92933,2.82142,2.60976,3.51891,2.07187,4.19529,4.93779,3.8159,5.35552,2.72677,2.48079,4.2469,4.02889,3.31132,3.12364,5.47912,2.66717,2.06082,2.75606,4.05172,4.46923,3.50826,3.75901,2.25025,3.35327,4.26763,0.236305,0.60087,1.59031,0.435783,0.981411,1.23075,1.08915,0.413225,0.138649,1.13266,0.623197,1.31341,1.03461,1.59869,-0.279894,-0.121701,-1.28312,1.05016,-1.49112,-1.79438,-0.0427734,-2.34598,0.115622,-0.595894,-0.975115,-0.1438,-0.204866,-1.57466,4.41255,4.59687,5.13219,5.05991,5.19397,4.61494,5.18148,5.78534,4.17896,4.54539,4.49615,4.38062,5.02291,5.04415,7.17853,4.30379,10.7072,8.03357,9.17367,10.0777,5.40364,4.66395,11.5388,5.93388,5.50382,4.4799,7.02532,15.5805,3.55839,3.74055,1.20051,-0.505534,4.92244,0.542369,-0.279894,-0.121701,-1.28312,1.05016,-1.49112,-1.79438,-0.0427734,-2.34598,0.115622,-0.595894,-0.975115,-0.1438,-0.204866,-1.57466,4.41255,4.59687,5.13219,5.05991,5.19397,4.61494,5.18148,5.78534,4.17896,4.54539,4.49615,4.38062,5.02291,5.04415
-269.779,0.997275,0.0104936,9,511,0,318.428,4.72364,3.49673,3.34254,3.76109,3.38974,2.9084,2.07713,3.81486,4.52271,3.93294,4.03762,2.54989,2.51019,4.15084,5.39435,3.88516,3.15902,2.86296,2.85577,2.04278,2.89622,4.29169,3.33081,2.93458,5.54729,2.57244,3.25616,3.841,0.263047,0.628651,1.86978,0.562258,1.04472,1.36965,1.09035,0.474852,0.156087,0.991318,0.701369,1.39488,0.996412,1.47473,-0.200747,0.0337983,-1.74962,0.508442,-1.5186,-1.50575,0.0594562,-1.95892,0.360116,-0.698776,-0.924133,-0.385051,-0.0974813,-1.77776,4.55523,4.72536,5.12942,4.26364,4.83369,4.49655,5.01583,5.82695,3.9518,4.36403,5.26237,4.69095,4.65118,4.9568,7.76545,4.9223,10.9468,6.93165,8.29286,11.1101,5.64198,5.52263,9.97204,5.22865,5.5843,4.32469,5.97829,15.4988,3.92314,3.26616,1.15614,-0.699257,4.53951,0.608332,-0.200747,0.0337983,-1.74962,0.508442,-1.5186,-1.50575,0.0594562,-1.95892,0.360116,-0.698776,-0.924133,-0.385051,-0.0974813,-1.77776,4.55523,4.72536,5.12942,4.26364,4.83369,4.49655,5.01583,5.82695,3.9518,4.36403,5.26237,4.69095,4.65118,4.9568
-268.22,0.976457,0.0111437,9,511,0,310.31,2.50674,4.09106,3.12314,2.79792,2.83558,3.18197,3.09766,2.52499,3.19715,2.25437,2.51586,3.09674,4.15644,2.94619,2.47579,3.955,2.74881,3.49141,2.17171,4.29638,2.76578,2.85624,2.95488,4.59597,3.99774,2.00493,2.78557,3.09554,0.429921,0.8179,1.70937,0.57724,1.10664,1.31076,0.824004,0.702239,0.206572,1.05738,0.82155,1.21117,0.674826,1.82467,1.59169,-0.446727,-1.85889,0.828114,-1.82057,-0.712899,-1.73471,-0.457854,0.909239,0.530719,0.757902,-1.62867,-1.80523,-0.554823,4.2515,4.65329,5.10272,4.66424,4.82413,5.40218,5.03053,5.62905,4.19538,5.0321,5.10589,4.39943,4.34073,4.82235,9.53192,6.55524,10.3936,8.45759,7.79594,9.64726,4.86663,6.39002,13.2787,7.57537,5.80258,6.4606,5.07906,17.7815,3.20658,2.79448,0.718994,-0.590172,4.89824,0.477426,1.59169,-0.446727,-1.85889,0.828114,-1.82057,-0.712899,-1.73471,-0.457854,0.909239,0.530719,0.757902,-1.62867,-1.80523,-0.554823,4.2515,4.65329,5.10272,4.66424,4.82413,5.40218,5.03053,5.62905,4.19538,5.0321,5.10589,4.39943,4.34073,4.82235
-270.816,0.988448,0.0115517,9,511,0,316.855,2.89093,3.33988,2.65831,2.21128,2.21838,4.02992,2.73577,2.667,4.3258,3.91627,4.21151,3.20182,3.89912,3.64663,4.281,3.30407,2.58373,2.91211,2.35247,2.22773,2.42441,2.83606,3.48504,2.9963,3.69541,2.48268,4.94341,2.8679,0.380478,0.676321,1.86681,0.46052,1.30709,1.19399,1.1047,0.708204,0.140212,1.219,0.864305,1.00759,0.914091,1.60349,1.33289,-0.0280579,-1.37911,1.12823,-0.56812,-2.45383,-1.74555,-0.466911,1.00814,-0.745473,0.258773,-1.72545,-1.54767,-1.38731,4.34806,4.50182,5.02323,4.67755,4.94493,4.41938,4.85912,5.51941,3.41341,4.32979,4.42879,4.66265,4.81881,4.67022,7.60905,4.57092,11.8591,7.3836,8.69792,11.0878,8.31926,5.43811,9.25121,5.87378,4.87226,5.29376,7.65643,15.3865,3.04892,3.86615,1.35708,-0.157319,4.41795,0.72964,1.33289,-0.0280579,-1.37911,1.12823,-0.56812,-2.45383,-1.74555,-0.466911,1.00814,-0.745473,0.258773,-1.72545,-1.54767,-1.38731,4.34806,4.50182,5.02323,4.67755,4.94493,4.41938,4.85912,5.51941,3.41341,4.32979,4.42879,4.66265,4.81881,4.67022
-263.768,0.994939,0.0121392,9,511,0,310.752,4.30347,3.78138,2.62288,3.9481,2.18607,3.90242,3.40549,2.28814,4.09422,2.4498,3.5317,2.8448,4.05411,3.9892,4.54246,3.55515,2.84576,3.1636,2.06717,3.47912,2.79259,3.48363,3.16369,2.79355,4.41619,2.0932,3.01328,2.89793,0.297291,0.768246,2.18036,0.403864,1.13981,1.26221,0.890623,0.551953,0.177322,1.09444,0.731147,1.24991,0.76415,1.5956,0.518891,-0.504302,-0.855644,-0.124266,-0.451649,-1.6233,-1.63913,0.016162,0.424623,0.025068,0.433046,-1.80474,-1.44936,-1.94189,4.43107,4.53718,5.06004,4.53551,4.7836,4.98677,4.8968,6.27316,4.06442,4.42692,4.79199,4.62979,4.24608,4.73457,9.18341,6.45449,12.6969,7.99061,8.68638,8.66163,5.92169,5.09935,10.6185,6.91393,5.70806,7.37605,4.61286,20.779,3.62893,3.07203,0.721301,-0.617071,4.71208,0.538957,0.518891,-0.504302,-0.855644,-0.124266,-0.451649,-1.6233,-1.63913,0.016162,0.424623,0.025068,0.433046,-1.80474,-1.44936,-1.94189,4.43107,4.53718,5.06004,4.53551,4.7836,4.98677,4.8968,6.27316,4.06442,4.42692,4.79199,4.62979,4.24608,4.73457
-272.104,0.925076,0.0128495,9,511,0,312.326,3.82056,3.97741,2.61069,2.39098,3.01929,3.9686,3.50224,2.49978,3.52398,3.02848,3.95768,3.00571,3.31018,3.74469,2.62718,3.11892,2.41888,2.44097,2.28791,2.88059,2.16851,2.64575,3.16286,2.43864,2.79408,3.39038,3.74973,3.483,0.313358,0.510006,1.88787,0.56409,0.891818,1.11425,1.03151,0.727375,0.139852,1.00489,0.926557,0.821128,0.940171,1.40773,0.461739,-0.518537,-1.41701,1.232,-2.94803,-2.92385,-2.54937,-1.24667,0.941741,-1.42948,0.106,-1.11925,-0.519366,-1.66594,4.16503,4.33314,5.0805,4.2619,5.01987,4.82084,4.54771,6.11687,3.95492,4.36405,4.20833,5.1882,4.56453,5.01146,8.19626,3.46495,11.4215,6.78493,11.8742,9.79543,8.36275,6.10705,9.95803,6.14908,5.14477,4.90053,6.36348,13.8961,3.28693,2.63633,0.998186,-0.819696,4.51277,0.675987,0.461739,-0.518537,-1.41701,1.232,-2.94803,-2.92385,-2.54937,-1.24667,0.941741,-1.42948,0.106,-1.11925,-0.519366,-1.66594,4.16503,4.33314,5.0805,4.2619,5.01987,4.82084,4.54771,6.11687,3.95492,4.36405,4.20833,5.1882,4.56453,5.01146
-265.302,0.892548,0.0125538,9,511,0,314.941,5.36309,3.32642,2.64845,3.80641,3.60377,2.91298,3.26144,2.78499,3.92209,3.51255,3.83663,3.17734,3.22569,4.42619,3.79271,3.18555,2.85083,2.10285,3.28103,2.86859,5.15604,3.36741,4.28779,6.204,2.86446,4.29706,3.44689,4.09724,0.333853,1.0117,1.9968,0.356171,0.780481,1.3904,0.790652,0.459667,0.134454,0.807494,1.02087,0.859904,0.855441,1.66288,0.482624,0.0867776,-1.01434,-0.508208,-2.08194,-0.612582,-1.42243,-1.26291,0.603066,-0.150469,-0.268164,-1.66907,-1.42528,-1.79686,4.20303,4.48764,5.0916,4.60902,5.16668,5.01682,5.66013,6.27686,4.06957,4.98982,4.50593,5.77496,4.7573,4.93883,8.31972,7.2849,12.3684,7.2609,6.92303,10.4422,5.56556,4.13575,13.6068,6.09569,6.0162,5.5761,5.78376,19.6279,3.62936,3.5236,0.638894,-0.865348,5.06176,0.553594,0.482624,0.0867776,-1.01434,-0.508208,-2.08194,-0.612582,-1.42243,-1.26291,0.603066,-0.150469,-0.268164,-1.66907,-1.42528,-1.79686,4.20303,4.48764,5.0916,4.60902,5.16668,5.01682,5.66013,6.27686,4.06957,4.98982,4.50593,5.77496,4.7573,4.93883
-257.162,0.983645,0.0118181,9,511,0,312.859,4.48345,4.42436,2.98514,2.11011,2.94212,3.95447,2.89947,2.69669,4.64707,2.8953,3.7039,3.18403,3.90654,2.80327,3.78471,2.83714,2.60254,2.89671,3.0494,4.33128,3.16157,3.5784,3.51118,2.81032,4.54763,2.90839,3.78735,3.4259,0.281538,0.43334,1.72108,0.366486,1.00464,1.24941,1.03368,0.621469,0.118735,0.803975,0.629504,1.10112,0.851003,1.95825,0.420765,-1.24894,-2.13563,0.956564,-1.3399,-1.39294,-1.23668,-0.512357,0.312904,-0.641385,-0.377648,-1.8668,-1.83645,-0.0753239,4.31164,4.24732,5.08389,5.327,5.08199,5.12019,5.14569,5.81254,4.13931,4.38649,5.03116,5.09298,4.65281,4.87143,8.1972,3.3103,11.4592,6.73846,10.8404,10.2113,7.2514,7.19508,10.3631,6.44093,5.03848,7.63942,5.79229,13.2618,3.8369,3.19544,1.02387,-0.587307,4.78597,0.67337,0.420765,-1.24894,-2.13563,0.956564,-1.3399,-1.39294,-1.23668,-0.512357,0.312904,-0.641385,-0.377648,-1.8668,-1.83645,-0.0753239,4.31164,4.24732,5.08389,5.327,5.08199,5.12019,5.14569,5.81254,4.13931,4.38649,5.03116,5.09298,4.65281,4.87143
-269.273,0.996196,0.0123463,9,511,0,304.992,3.55809,3.84016,3.46658,2.33989,2.55692,2.58607,2.37114,3.82571,4.68116,3.14272,4.06907,2.32414,3.35628,3.33754,4.63578,2.2297,2.71742,3.25523,2.37536,2.20295,2.3663,2.36066,3.24813,4.28903,2.81918,2.80257,3.47922,2.79255,0.31726,0.494892,1.49529,0.545708,0.998415,1.46915,1.14623,0.553865,0.140607,1.19225,0.815101,1.32766,0.929781,1.6059,1.02528,-2.13181,-3.07997,1.19299,-1.52176,-0.987782,-0.0955277,-2.00118,-0.4358,-0.5828,-0.787729,-0.267533,-1.34517,-1.23101,4.43586,4.43679,5.10481,4.9353,5.03732,4.87591,4.54787,5.18207,3.99084,4.80696,4.4746,5.0369,4.60746,4.77087,8.10893,5.17522,12.8021,7.83296,6.7249,11.0166,4.64528,5.3035,10.2598,5.9963,6.36032,6.70376,6.40582,16.924,3.02498,3.34921,0.546711,-0.824133,4.74015,0.563575,1.02528,-2.13181,-3.07997,1.19299,-1.52176,-0.987782,-0.0955277,-2.00118,-0.4358,-0.5828,-0.787729,-0.267533,-1.34517,-1.23101,4.43586,4.43679,5.10481,4.9353,5.03732,4.87591,4.54787,5.18207,3.99084,4.80696,4.4746,5.0369,4.60746,4.77087
-259.908,0.984464,0.0130819,8,511,0,318.455,5.69386,2.6292,3.16269,4.51597,3.1254,3.27377,3.61387,3.13011,3.26854,3.32019,3.08817,2.85955,2.45498,4.0525,4.20721,4.58141,3.15715,3.41353,2.05498,3.03774,2.87638,3.13771,3.35346,3.06177,2.78078,2.76315,3.08547,4.05541,0.36819,0.719555,1.78747,0.383563,1.00562,1.28321,1.15175,0.580468,0.253369,0.836726,0.906254,1.06178,1.18313,1.54683,0.237198,0.849667,-1.88046,-0.445066,-2.21453,-1.38689,-1.77721,-1.48882,1.34741,-1.27461,0.354946,-1.2609,0.240277,-1.2606,4.23161,4.80905,5.15203,4.50655,4.5553,4.85014,4.84651,5.50913,3.52595,4.56389,4.38157,5.00503,4.48928,4.88854,8.52227,4.61722,11.4049,6.3036,9.71778,8.87615,8.44399,5.70122,12.3483,6.04151,5.14233,6.702,5.68901,15.9417,3.6144,3.34623,1.15901,-0.936641,4.76296,0.624245,0.237198,0.849667,-1.88046,-0.445066,-2.21453,-1.38689,-1.77721,-1.48882,1.34741,-1.27461,0.354946,-1.2609,0.240277,-1.2606,4.23161,4.80905,5.15203,4.50655,4.5553,4.85014,4.84651,5.50913,3.52595,4.56389,4.38157,5.00503,4.48928,4.88854
